school_id,course_id,school_name,school_about
S_BNU,C_course-v1:BNU+2018122602X+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2018091301X+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+CHE21128011+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2018091302X+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2018091303X+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+PHI2107404101+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+0610073981+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+0210021441+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2017071001X+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2018091305X+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2018011801X+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+ENV13018+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2017001+2018_T2,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+GOV21089621+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+ENV21105101+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+GE410081071-01+2017_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2018122601X+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2017071001X+2017_sp,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+0910042801+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2018091304X+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_BNU,C_course-v1:BNU+2017001+2019_T1,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features,beijing normal university referred beijing normal university directly ministry education peoples republic china directly managed central government deputy ministerial level ranks among project project selected national everest plan plan plan excellent legal talent education training plan graduate school comprehensive national key university teacher education educational science basic liberal arts sciences main features
S_UQx,C_course-v1:UQx+Think101x+2019_T1,university queensland referred queensland university one worlds top universities australias top universities famous higher scientific research institution one top eight universities australian ivy league,university queensland referred queensland university one worlds top universities australias top universities famous higher scientific research institution one top eight universities australian ivy league
S_UQx,C_course-v1:UQx+Think101x+sp,university queensland referred queensland university one worlds top universities australias top universities famous higher scientific research institution one top eight universities australian ivy league,university queensland referred queensland university one worlds top universities australias top universities famous higher scientific research institution one top eight universities australian ivy league
S_UQx,C_course-v1:UQx+TROPIC101x+sp,university queensland referred queensland university one worlds top universities australias top universities famous higher scientific research institution one top eight universities australian ivy league,university queensland referred queensland university one worlds top universities australias top universities famous higher scientific research institution one top eight universities australian ivy league
S_UQx,C_course-v1:UQx+BIOIMG101x+sp,university queensland referred queensland university one worlds top universities australias top universities famous higher scientific research institution one top eight universities australian ivy league,university queensland referred queensland university one worlds top universities australias top universities famous higher scientific research institution one top eight universities australian ivy league
S_UQx,C_course-v1:UQx+Crime101x+sp,university queensland referred queensland university one worlds top universities australias top universities famous higher scientific research institution one top eight universities australian ivy league,university queensland referred queensland university one worlds top universities australias top universities famous higher scientific research institution one top eight universities australian ivy league
S_UESTC,C_course-v1:UESTC+2017071301X+sp,university electronic science technology china located chengdu capital sichuan province directly ministry education peoples republic china jointly established ministry education ministry industry information technology sichuan province chengdu city ranked among worlds first class universities first class disciplines project project selected plan plan outstanding engineer education training plan national high level university postgraduate program chinese government scholarship accept international students china colleges universities national demonstration colleges universities deepening innovation entrepreneurship education reform members two e mails one post multidisciplinary research oriented national key university completely covers entire electronic disciplines electronic information science technology core engineering main focus science engineering infiltration coordinated development science engineering management liberal arts medicine known vanguard chinas electronics colleges,university electronic science technology china located chengdu capital sichuan province directly ministry education peoples republic china jointly established ministry education ministry industry information technology sichuan province chengdu city ranked among worlds first class universities first class disciplines project project selected plan plan outstanding engineer education training plan national high level university postgraduate program chinese government scholarship accept international students china colleges universities national demonstration colleges universities deepening innovation entrepreneurship education reform members two e mails one post multidisciplinary research oriented national key university completely covers entire electronic disciplines electronic information science technology core engineering main focus science engineering infiltration coordinated development science engineering management liberal arts medicine known vanguard chinas electronics colleges
S_UESTC,C_course-v1:UESTC+E2216230+2018_T2,university electronic science technology china located chengdu capital sichuan province directly ministry education peoples republic china jointly established ministry education ministry industry information technology sichuan province chengdu city ranked among worlds first class universities first class disciplines project project selected plan plan outstanding engineer education training plan national high level university postgraduate program chinese government scholarship accept international students china colleges universities national demonstration colleges universities deepening innovation entrepreneurship education reform members two e mails one post multidisciplinary research oriented national key university completely covers entire electronic disciplines electronic information science technology core engineering main focus science engineering infiltration coordinated development science engineering management liberal arts medicine known vanguard chinas electronics colleges,university electronic science technology china located chengdu capital sichuan province directly ministry education peoples republic china jointly established ministry education ministry industry information technology sichuan province chengdu city ranked among worlds first class universities first class disciplines project project selected plan plan outstanding engineer education training plan national high level university postgraduate program chinese government scholarship accept international students china colleges universities national demonstration colleges universities deepening innovation entrepreneurship education reform members two e mails one post multidisciplinary research oriented national key university completely covers entire electronic disciplines electronic information science technology core engineering main focus science engineering infiltration coordinated development science engineering management liberal arts medicine known vanguard chinas electronics colleges
S_BIT,C_course-v1:BIT+PHY17016+sp,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities
S_BIT,C_course-v1:BIT+PHY1701601+sp,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities
S_BIT,C_course-v1:BIT+100070018+2019_T2,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities
S_BIT,C_course-v1:BIT+PHY1701701+sp,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities
S_BIT,C_course-v1:BIT+BIT2016001+sp,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities
S_BIT,C_course-v1:BIT+100070018+2019_T1,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities
S_BIT,C_course-v1:BIT+PHY1701702+sp,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities,beijing institute technology referred bit directly ministry industry information technology peoples republic china directly managed central government deputy ministerial level national double first class class world class university project first batch key universities project member china russia engineering university alliance excellent university alliance selected plan plan excellent engineer education training plan nationally sponsored graduate program high level universities
S_JNU,C_course-v1:JNU+2018012501X+sp,jinan university referred jnu located guangzhou city guangdong province chinas first state founded highest institution overseas chinese university affiliated central government national key university directly overseas chinese affairs office state council leader known chinas overseas chinese school school key university national project project advantageous discipline innovation platform national double first class world class discipline construction university key co construction university signed ministry education overseas chinese affairs office guangdong province first batch demonstration colleges universities deepen innovation entrepreneurship education reform selected national plan plan excellent doctor education training plan excellent legal talent education training plan ministry education humanities social sciences key research base nationally sponsored postgraduate program building high level universities overseas high level talent introduction plan one first universities country trial credit system first university open medical school comprehensive university first university establish research institution overseas chinese issues university first establish business major graduate school qualified recommend graduate students without examinations,jinan university referred jnu located guangzhou city guangdong province chinas first state founded highest institution overseas chinese university affiliated central government national key university directly overseas chinese affairs office state council leader known chinas overseas chinese school school key university national project project advantageous discipline innovation platform national double first class world class discipline construction university key co construction university signed ministry education overseas chinese affairs office guangdong province first batch demonstration colleges universities deepen innovation entrepreneurship education reform selected national plan plan excellent doctor education training plan excellent legal talent education training plan ministry education humanities social sciences key research base nationally sponsored postgraduate program building high level universities overseas high level talent introduction plan one first universities country trial credit system first university open medical school comprehensive university first university establish research institution overseas chinese issues university first establish business major graduate school qualified recommend graduate students without examinations
S_JNU,C_course-v1:JNU+077901mc08+2018_T3,jinan university referred jnu located guangzhou city guangdong province chinas first state founded highest institution overseas chinese university affiliated central government national key university directly overseas chinese affairs office state council leader known chinas overseas chinese school school key university national project project advantageous discipline innovation platform national double first class world class discipline construction university key co construction university signed ministry education overseas chinese affairs office guangdong province first batch demonstration colleges universities deepen innovation entrepreneurship education reform selected national plan plan excellent doctor education training plan excellent legal talent education training plan ministry education humanities social sciences key research base nationally sponsored postgraduate program building high level universities overseas high level talent introduction plan one first universities country trial credit system first university open medical school comprehensive university first university establish research institution overseas chinese issues university first establish business major graduate school qualified recommend graduate students without examinations,jinan university referred jnu located guangzhou city guangdong province chinas first state founded highest institution overseas chinese university affiliated central government national key university directly overseas chinese affairs office state council leader known chinas overseas chinese school school key university national project project advantageous discipline innovation platform national double first class world class discipline construction university key co construction university signed ministry education overseas chinese affairs office guangdong province first batch demonstration colleges universities deepen innovation entrepreneurship education reform selected national plan plan excellent doctor education training plan excellent legal talent education training plan ministry education humanities social sciences key research base nationally sponsored postgraduate program building high level universities overseas high level talent introduction plan one first universities country trial credit system first university open medical school comprehensive university first university establish research institution overseas chinese issues university first establish business major graduate school qualified recommend graduate students without examinations
